	x	y	theta	v	a	sigma	omega	t
0	-12.6865671641791	-1.318407960199	0.0587558227157226	0.00010000999910725188	1.0000000099869761	0.7214961731565653	-0.0020476549676723232	0.07051020029025348
1	-12.686560124621824	-1.3184075461073308	0.05875803826319305	0.07061021108355653	1.000000009986592	0.7213517925946693	-0.49999955862004225	0.14102040058050697
2	-12.681589976590201	-1.318115173408644	0.06032182923610513	0.141120412101178	1.000000009986185	0.6860967235713318	-0.49999985047276924	0.21153060087076045
3	-12.671657646005242	-1.31751530930277	0.06323160119033218	0.21163061310871226	1.0000000099857527	0.6508416339693999	-0.4999999241610645	0.28204080116101393
4	-12.656765350216535	-1.3165723885865044	0.06729006138169528	0.2821408141121504	1.0000000099852928	0.6155865391716914	-0.49999995402858965	0.3525510014512674
5	-12.636916567011934	-1.3152347432050315	0.07231514451711527	0.35265101511335434	1.0000000099848023	0.5803314422680177	-0.4999999690726067	0.42306120174152084
6	-12.612116061776732	-1.3134381582573371	0.07813759758601713	0.4231612161131413	1.000000009984278	0.5450763443035871	-0.49999997763163434	0.4935714020317743
7	-12.582369918560126	-1.311109124198272	0.08459895764765661	0.49367141711194124	1.0000000099837167	0.5098212457356575	-0.49999998285238423	0.5640816023220278
8	-12.547685537045677	-1.3081678414209443	0.09154984223744447	0.5641816181100076	1.0000000099831137	0.4745661467996117	-0.4999999861346254	0.6345918026122812
9	-12.508071569610914	-1.3045310227580573	0.0988484899023064	0.6346918191075013	1.0000000099824646	0.43931104763213435	-0.49999998816842356	0.7051020029025347
10	-12.463537781994209	-1.3001145311752877	0.10635950174131577	0.7052020201045304	1.0000000099817636	0.4040559483212533	-0.49999998931121586	0.7756122031927881
11	-12.414094828403366	-1.2948358836143317	0.11395274492703202	0.7757122211011701	1.0000000099810042	0.36880084892979376	-0.4999999897519464	0.8461224034830416
12	-12.359753937794514	-1.2886166472342095	0.12150238687184212	0.8462224220974742	1.0000000099801787	0.3335457495072582	-0.4999999895407744	0.916632603773295
13	-12.300526512952	-1.2813847509211949	0.12888603459365922	0.9167326230934822	1.0000000099792783	0.2982906500996124	-0.4999999886451488	0.9871428040635485
14	-12.236423648227461	-1.2730767326680943	0.13598395836758545	0.9872428240892225	1.000000009978292	0.2630355507551174	-0.4999999869771945	1.057653004353802
15	-12.167455575592191	-1.2636399420813762	0.1426783822449497	1.0577530250847158	1.0000000099772073	0.2277804515282303	-0.49999998427764997	1.1281632046440555
16	-12.093631052215335	-1.2530347167097837	0.14885282671351963	1.1282632260799765	1.000000009976008	0.1925253524916887	-0.49999998008772684	1.198673404934309
17	-12.014956706265446	-1.2412365509732997	0.15439149083554574	1.198773427075014	1.0000000099746755	0.15727025375057954	-0.499999973594142	1.2691836052245626
18	-11.931436361193466	-1.2282382770949347	0.1591786627602114	1.2692836280698334	1.0000000099731863	0.12201515546733448	-0.49999996303098665	1.3396938055148162
19	-11.84307036253503	-1.214052278497303	0.1630981486582639	1.3397938290644356	1.0000000099715107	0.08676005792889978	-0.49999994480294524	1.4102040058050698
20	-11.749854935417563	-1.1987127575216459	0.16603271093730182	1.410304030058817	1.0000000099696116	0.05150496167572807	-0.4999999102540893	1.4807142060953233
21	-11.65178160563341	-1.1822780809557192	0.16786350711338865	1.4808142310529704	1.000000009967441	0.01624986785860324	-0.4999998337937397	1.551224406385577
22	-11.548836722523365	-1.1648332286048573	0.16846952097608073	1.5513244320468842	1.0000000099649367	-0.019005220567286936	-0.4999996185915844	1.6217346066758305
23	-11.441001128210768	-1.1464923718740052	0.16772697772228545	1.6218346330405404	1.000000009962015	-0.05426029381922996	-0.49999857552196747	1.692244806966084
24	-11.328250025172231	-1.1274016108824534	0.1655087346441659	1.6923448340339151	1.0000000099585618	-0.08951529352412532	0.3559398119471749	1.7627550072563376
25	-11.210553103005234	-1.1077418997881934	0.16168363996229543	1.762855035026975	1.000000009954418	-0.06441790609245487	0.49998839229882824	1.8332652075465912
26	-11.08787499590328	-1.08773219031988	0.15881999990079124	1.8333652360196755	1.0000000099493533	-0.029163624408662662	0.49993683564340635	1.9037754078368447
27	-10.96023097361529	-1.0672875800894033	0.15747318610956643	1.9038754370119548	1.0000000099430224	0.0060870220050294535	-0.0519620490798375	1.9742856081270983
28	-10.827649359823377	-1.046235225189074	0.1577650246760681	1.9743856380037264	1.0000000099348827	0.0024231675169181298	-0.07098887379565687	2.044795808417352
