	x	y	theta	v	a	sigma	omega	t
0	-4.17910447761194	-2.16417910447761	1.72739820377691	0.00010000999911131642	1.000000009983488	-0.7463955010516723	-0.06546901216527709	0.05505651869195176
1	-4.179105336373424	-2.164173665653905	1.727396384987321	0.07322755784126944	1.0000000099831	-0.7499999969436936	-9.91493183252639e-08	0.11011303738390352
2	-4.179734116327091	-2.160191345597077	1.7260550010764477	0.12828407712198744	1.0000000099826933	-0.75000000240251	-3.860436440964454e-08	0.16516955607585526
3	-4.180826288667791	-2.1532134262455247	1.7237050906871594	0.18334059638288364	1.0000000099822666	-0.7500000045279318	0.41405152613325186	0.22022607476780703
4	-4.182363756589831	-2.143237106999155	1.720346653820189	0.2383971156371528	1.000000009981819	-0.7272037689399453	0.49999992752169686	0.2752825934597588
5	-4.184319343165938	-2.1302582942005053	1.7161751735482997	0.29345363488809467	1.0000000099813484	-0.6996755135843722	0.4999999711318097	0.3303391121517106
6	-4.186659896691577	-2.114272192433714	1.7113182083064615	0.3485101541370275	1.0000000099808535	-0.6721472558277776	0.4999999852100455	0.38539563084366235
7	-4.189347331296618	-2.09527356962793	1.7058650813215146	0.4035666733846092	1.0000000099803321	-0.6446189972960839	0.49999999199255585	0.4404521495356141
8	-4.192339303948207	-2.0732569622944745	1.6998996975508185	0.45862319263121465	1.000000009979782	-0.6170907383909684	0.4999999958964482	0.4955086682275659
9	-4.195590141168612	-2.048216904895929	1.6935012429248995	0.5136797118770774	1.0000000099792004	-0.5895624792709176	0.49999999838284426	0.5505651869195176
10	-4.199051708232793	-2.020148130755782	1.6867447905887079	0.5687362311223526	1.0000000099785848	-0.5620342200139741	0.5000000000711998	0.6056217056114693
11	-4.202674230740708	-1.9890457423772994	1.6797018297232666	0.6237927503671479	1.0000000099779323	-0.5345059606640752	0.5000000012670528	0.660678224303421
12	-4.206407076714402	-1.9549053500277624	1.6724407296606167	0.6788492696115408	1.0000000099772388	-0.5069777012483363	0.5000000021372649	0.7157347429953728
13	-4.210199505968554	-1.9177231782426936	1.6650271497363027	0.7339057888555889	1.0000000099765007	-0.47944944178468624	0.5000000027797769	0.7707912616873245
14	-4.214001392384371	-1.8774961405662385	1.6575244035166763	0.7889623080993354	1.0000000099757131	-0.45192118228566136	0.5000000032550885	0.8258477803792762
15	-4.217763923831764	-1.8342218834071653	1.6499937845909134	0.844018827342814	1.0000000099748714	-0.4243929227604672	0.500000003601881	0.8809042990712279
16	-4.221440283794415	-1.7878988003838119	1.6424948599526235	0.8990753465860499	1.0000000099739692	-0.39686466321617964	0.5000000038453256	0.9359608177631796
17	-4.224986318224874	-1.7385260189778242	1.6350857360541566	0.9541318658290636	1.000000009973	-0.3693364036584886	0.5000000040014599	0.9910173364551313
