	x	y	theta	v	a	sigma	omega	t
0	-16.0199004975124	-13.5074626865672	0.200398553825878	0.0001000099951123634	1.0000000099146291	0.7384364628813982	0.013422195143317509	0.05876543419435471
1	-16.01989473799364	-13.507461516664385	0.20040046436893513	0.2860615411288093	1.0000000099123127	0.7392252240225593	-0.49999964392154067	0.11753086838870942
2	-16.003420637489036	-13.5041151822257	0.2058739119496752	0.34482697609303964	1.0000000099098696	0.7098425278504845	-0.49999983375571466	0.17629630258306414
3	-15.983584649293643	-13.499972779746496	0.2120924338007331	0.4035924109621805	1.0000000099072888	0.6804598205227199	-0.4999998951004386	0.23506173677741884
4	-15.960398809018812	-13.494980151520247	0.2189486105510798	0.46235784579949474	1.0000000099045578	0.6510771095900034	-0.49999992465998844	0.2938271709717736
5	-15.93387681215401	-13.489078590404338	0.22634199325522228	0.5211232806207905	1.0000000099016633	0.6216943969202046	-0.49999994164061085	0.3525926051661283
6	-15.904033878399408	-13.482206117977197	0.23417813805431426	0.5798887154323844	1.000000009898589	0.5923116832525296	-0.4999999523777878	0.411358039360483
7	-15.870886596342558	-13.474298671408889	0.24236777829796607	0.6386541502374284	1.000000009895318	0.5629289689538773	-0.49999995956053417	0.4701234735548377
8	-15.834452741816957	-13.465291211964509	0.2508261095052326	0.697419585037718	1.00000000989183	0.5335462542331257	-0.4999999645126687	0.5288889077491924
9	-15.794751065517174	-13.45511876594232	0.25947216739443457	0.7561850198343688	1.0000000098881028	0.504163539221358	-0.49999996795216645	0.5876543419435472
10	-15.751801047223895	-13.443717407200861	0.2682282829683187	0.8149504546281194	1.0000000098841102	0.47478082400746524	-0.4999999702935776	0.6464197761379019
11	-15.705622615428434	-13.431025189170981	0.27701960158373384	0.87371588941948	1.0000000098798227	0.4453981086559772	-0.4999999717844839	0.7051852103322567
12	-15.656235832325926	-13.41698303331593	0.28577365525561693	0.9324813242088155	1.0000000098752062	0.4160153932168745	-0.49999997257118584	0.7639506445266114
13	-15.60366054513503	-13.401535580343497	0.29441997928544505	0.9912467589963928	1.0000000098702206	0.3866326777315405	-0.49999997274015723	0.8227160787209662
14	-15.547916005549224	-13.384632010046674	0.30288976577070426	1.0500121937824105	1.00000000986482	0.35724996223627664	-0.4999999723011001	0.881481512915321
15	-15.489020459870261	-13.366226835419281	0.3111155477246886	1.1087776285670163	1.00000000985895	0.3278672467668145	-0.49999997123863876	0.9402469471096757
16	-15.426990713049783	-13.346280676632405	0.3190309084763366	1.1675430633503203	1.0000000098525466	0.298484531359789	-0.4999999695101024	0.9990123813040305
17	-15.36184167049787	-13.32476102054291	0.3265702117744233	1.2263084981324026	1.0000000098455328	0.2691018160543426	-0.49999996699576915	1.0577778154983852
18	-15.293585862131177	-13.301642971617287	0.333668348625649	1.2850739329133185	1.0000000098378172	0.23971910089665333	-0.4999999635126223	1.1165432496927399
19	-15.222232953750925	-13.276910000476022	0.34026049737964426	1.3438393676931029	1.0000000098292892	0.2103363859436542	-0.4999999587960192	1.1753086838870945
20	-15.147789251484484	-13.250554696680853	0.3462818939569691	1.4026048024717712	1.0000000098198125	0.18095367126783	-0.49999995237441136	1.2340741180814492
21	-15.070257205716107	-13.222579532886645	0.351667609415738	1.4613702372493214	1.0000000098092203	0.15157095696937625	-0.49999994349175597	1.2928395522758038
22	-14.989634921697004	-13.192997648048886	0.3563523322813094	1.5201356720257333	1.0000000097973027	0.1221882431929176	-0.4999999310174083	1.3516049864701585
23	-14.905915684888551	-13.161833658004529	0.36027015323083345	1.578901106800968	1.0000000097837949	0.09280553014952142	-0.4999999127536094	1.4103704206645131
24	-14.819087510084637	-13.129124502415428	0.36335434983787884	1.6376665415749654	1.0000000097683561	0.06342281817940737	-0.49999988441406845	1.4691358548588678
25	-14.729132724513311	-13.094920337765542	0.3655371691481176	1.696431976347641	1.0000000097505402	0.03404010787468078	-0.49999983591451136	1.5279012890532224
26	-14.636027596471827	-13.059285486818807	0.3667496058770324	1.7551974111188795	1.0000000097297528	0.004657400420053683	-0.4999997366312449	1.586666723247577
27	-14.539742022646381	-13.022299455653702	0.36692117400225377	1.8139628458885286	1.0000000097051833	-0.024725301200147487	-0.49999943625982507	1.6454321574419317
28	-14.440239289158331	-12.98405803006763	0.3659796694818387	1.872728280656384	1.000000009675697	-0.05410798516889073	0.15087380182066068	1.7041975916362864
29	-14.337475923620117	-12.944674463755065	0.3638509219214957	1.9314937154221732	1.0000000096396577	-0.04524182069891774	0.49999938815342393	1.762963025830641
30	-14.23140165814961	-12.904280771147302	0.36201567822611314	1.9902591501855251	1.0000000095946107	-0.015859139557168646	0.49999968849725873	1.8217284600249957
31	-14.122023893894605	-12.86285877089399	0.3613531725857942	2.0490245849459225	1.000000009536696	0.013523559234417339	0.4999997882015762	1.8804938942193503
32	-14.009388356577633	-12.820288335283063	0.3619347781748613	2.107790019702619	1.0000000094594808	0.04290626388517205	0.4999998368497429	1.939259328413705
33	-13.89354795338723	-12.776429611003708	0.36383401262787646	2.1665554544544894	1.0000000093513863	0.07228897139475851	0.4999998637883867	1.9980247626080596
34	-13.774563741126363	-12.731122039816588	0.3671267962513984	2.2253208891997263	1.0000000091892554	0.10167168048740699	0.4999998779746185	2.0567901968024143
35	-13.652506109768467	-12.684183387465588	0.3718917274829086	2.2840863239351603	1.0000000089190555	0.13105439041371617	0.49999988153745295	2.115555630996769
36	-13.52745621363486	-12.635408791283849	0.3782103788116268	2.3428517586544446	1.0000000083786893	0.16043710054939705	0.4999998708855287	2.174321065191124
37	-13.39950768576945	-12.584569840796476	0.3861676165089822	2.401617193341706	1.000000006757664	0.18981981005911247	0.4999998247944452	2.233086499385479
38	-13.268768674714801	-12.53141371051022	0.3958519478895333	2.460382627933442	0.6741615605861598	0.21920251686026382	0.4999994841387842	2.2918519335798337
39	-13.13536424676578	-12.47566237021123	0.40735590026739954	2.500000024758406	6.03992409215355e-13	0.24858520364263462	-0.11989521468520295	2.3506173677741886
40	-13.000472366734924	-12.417457707752085	0.4206744262029772	2.5000000247584415	3.8634599553135867e-13	0.24153950930221021	-0.49999851629613445	2.4093828019685435
41	-12.866367627686605	-12.357461699588796	0.4336001470993094	2.500000024758464	2.449421126576538e-13	0.212156879395538	-0.49999814538971965	2.4681482361628984
42	-12.733049561273685	-12.295737351091402	0.44490191286799147	2.500000024758479	2.375365561021524e-13	0.18277427128534302	-0.18374798993957972	2.5269136703572532
43	-12.600437588402455	-12.232510247091735	0.45460015718183006	2.5000000247584926	9.02694976665579e-14	0.1719762408668026	0.4999983883313292	2.585679104551608
44	-12.468445034243404	-12.16800003335994	0.46371362610821265	2.500000024758498	2.6289212112480955e-13	0.2013588632535717	0.499999043881408	2.644444538745963
45	-12.337045865078391	-12.10228960517829	0.4744238956015899	2.5000000247585135	5.383651641998962e-13	0.23074152416402563	0.49999887469263316	2.703209972940318
46	-12.206357995171885	-12.03517565217065	0.48675024331382194	2.5000000247585454	-1.2120707525531767e-13	0.260124175132028	-0.49999629617640395	2.7619754071346727
47	-12.076507302394154	-11.966455934373517	0.5007151410146372	2.5000000247585383	6.808961264703125e-11	0.23074167569279724	-0.49999966285155933	2.8207408413290276
48	-11.947628903683102	-11.89592962456905	0.5130414971186327	2.500000024762539	1.6657170097366132e-10	0.2013589784082902	-0.499999851021796	2.8795062755233825
49	-11.81962960607416	-11.823820111738453	0.5237517729079322	2.500000024772328	-6.152497462918728e-15	0.17197627006587624	-0.4999998895695499	2.9382717097177373
50	-11.692409947798918	-11.750343853140194	0.5328652434143878	2.5000000247723277	7.43473641182865e-14	0.14259355945818517	-0.4999999020909553	2.997037143912092
51	-11.565865187069766	-11.675711249264477	0.5403981291277165	2.500000024772332	1.3240438024603783e-13	0.11321084811466743	-0.49999990427870317	3.055802578106447
52	-11.439886210233368	-11.600127524663728	0.5463637129240421	2.5000000247723397	1.76830459594463e-13	0.08382813664258561	-0.49999990001512273	3.114568012300802
53	-11.314360373440481	-11.523793611317734	0.5507724347773364	2.50000002477235	2.0220199258129558e-13	0.05444542542105525	-0.49999988982656707	3.173333446495157
54	-11.189172290459405	-11.446907033108067	0.5536319653926244	2.5000000247723624	2.364420024611944e-13	0.025062714798260458	-0.49999987199397083	3.2320988806895117
55	-11.064204578528816	-11.369662790577623	0.5549472598466031	2.500000024772376	2.8206196592315785e-13	-0.0043199947765931454	-0.4999998407528674	3.2908643148838665
56	-10.939338573589756	-11.292254245572389	0.5547205920336006	2.500000024772393	2.326714562116495e-13	-0.0337027025155486	-0.49999977736049994	3.3496297490782214
57	-10.814455025832945	-11.214874005659729	0.5529515704329419	2.500000024772407	-0.5420152998824246	-0.06308540652922273	-0.49999958455289806	3.4083951832725763
58	-10.689434786239236	-11.137714808403661	0.5496371354580677	2.4681482603348144	-1.0000000061275498	-0.09246809921247337	0.2996501597382592	3.467160617466931
59	-10.565755590289589	-11.06194818350411	0.5448335296908755	2.4093828257801504	-1.0000000080637312	-0.07485902746906588	0.49999966082432745	3.525926051661286
60	-10.444667243955955	-10.988566337671474	0.5410410242257163	2.350617391111484	-1.0000000087090968	-0.04547633030369207	0.49999985147768755	3.584691485855641
61	-10.32626160892013	-10.917422834263547	0.5387959494658833	2.2918519564046687	-1.0000000090317405	-0.016093621934487747	0.49999991319204873	3.6434569200499958
62	-10.210660676408967	-10.848317276797987	0.5380217697815753	2.233086521678668	-1.0000000092253165	0.013289090061391378	0.4999999429636797	3.7022223542443506
