	x	y	theta	v	a	sigma	omega	t
0	11.2437810945274	6.14427860696518	-1.70786250110508	0.00010000997695796839	0.8434958049483214	-0.07554761674980008	-0.00700573288740911	0.09275450672288317
1	11.243779827027518	6.1442694175910315	-1.7078627518709446	0.07833804728775855	0.7691884250760886	-0.07619743004800394	-0.012782166798040529	0.18550901344576634
2	11.242786989619997	6.137071359721912	-1.708060873416203	0.14968374023264028	0.701479674856765	-0.07738303362420573	-0.017494318439687982	0.2782635201686495
3	11.240887209355202	6.123318109580326	-1.7084453460661746	0.21474914145010576	0.639779809975986	-0.0790057105015319	-0.021288787093584827	0.3710180268915327
4	11.238154035468394	6.103587565825256	-1.709008557981747	0.27409160213568606	0.5835522062236886	-0.08098034144712568	-0.024295588533549774	0.46377253361441584
5	11.23465141039519	6.078406773343212	-1.7097454487542403	0.3282186991710124	0.532308541692023	-0.08323386677709703	-0.02662981422843078	0.556527040337299
6	11.230434874815456	6.048256423990123	-1.7106525273456248	0.3775927153800312	0.4856044159930199	-0.08570390205997692	-0.028393136494721905	0.6492815470601823
7	11.22555258398215	6.013574964836777	-1.711727175602059	0.4226347134479155	0.44303536721044756	-0.08833749342986011	-0.029675175385774466	0.7420360537830655
8	11.220046184997026	5.974762344692869	-1.7129671678262375	0.46372824039431	0.4042332507197363	-0.0910899996846824	-0.03055474012947208	0.8347905605059487
9	11.213951586821487	5.932183428789242	-1.7143703521847693	0.5012226961658048	0.3688629471633717	-0.0939240895334372	-0.031100956043236924	0.9275450672288319
10	11.207299643442882	5.8861711099715714	-1.7159344518502566	0.5354363968782905	0.33661936975725565	-0.09680884336983743	-0.03137428658825834	1.020299573951715
11	11.200116763542091	5.837029142912659	-1.7176569533687978	0.5666593604734906	0.3072247437461709	-0.0997189498461134	-0.031427459301517024	1.1130540806745983
12	11.192425455719441	5.785034725880425	-1.7195350573100092	0.5951558400327291	0.28042613324361615	-0.1026339883311788	-0.03130630361223302	1.2058085873974815
13	11.184244815816026	5.730440852625387	-1.7215656722060113	0.6211666276939445	0.2559931929012616	-0.105537789080048	-0.031050507926203258	1.2985630941203647
14	11.17559096144015	5.673478455045786	-1.7237454374458785	0.6449111500259151	0.2337161238728809	-0.10841786362623765	-0.030694302804021936	1.391317600843248
15	11.166477418031318	5.614358355489727	-1.7260707644263946	0.6665893738089269	0.21340381538223302	-0.11126489854202722	-0.03026707654599807	1.4840721075661312
16	11.156915460383248	5.553273045880457	-1.728537888080236	0.6863835394374855	0.19488215488821536	-0.1140723062969947	-0.029793929017709282	1.5768266142890144
17	11.146914413326186	5.490398309309031	-1.7311429230787834	0.7044597375832329	0.17799249137680212	-0.11683582748636863	-0.029296169101195573	1.6695811210118976
18	11.13648191513124	5.425894698326688	-1.7338819206745442	0.7209693433212636	0.16259023770996522	-0.11955317920021989	-0.028791760735940086	1.7623356277347808
19	11.125624147085256	5.359908882881324	-1.736750923416284	0.7360503206180061	0.14854359923817653	-0.12222374476496499	-0.028295722120045066	1.855090134457664
20	11.114346032563391	5.292574879670439	-1.7397460159249811	0.7498284088921833	0.1357324170455919	-0.12484830051257724	-0.027820482274588002	1.9478446411805472
21	11.102651408784382	5.224015173617989	-1.7428633706295042	0.7624182022815504	0.12404711525520269	-0.12742877562274907	-0.027376198832101125	2.04059914790343
22	11.090543174268289	5.154341741215717	-1.7460992878820791	0.773924131267442	0.11338774278396402	-0.12996804144136792	-0.026971040592331033	2.133353654626313
23	11.078023414831101	5.083656984591896	-1.749450230248408	0.7844413554177883	0.10366310081332222	-0.13246972700731213	-0.026611438093620175	2.226108161349196
24	11.065093510750431	5.012054584374164	-1.7529128510298055	0.794056575199091	0.09478994803619238	-0.13493805782087212	-0.02630230517504465	2.318862668072079
25	11.051754227528328	4.939620278690439	-1.7564840172517677	0.8028487700714744	0.08669227646418937	-0.13737771516305783	-0.026047234251460792	2.411617174794962
26	11.038005792466777	4.866432574996204	-1.7601608274660046	0.8108898694115928	0.07930065123516383	-0.1397937135275472	-0.025848667789521496	2.504371681517845
27	11.023847959064328	4.792563400821343	-1.7639406247775387	0.8182453621997126	0.07255160845667766	-0.14219129395780764	-0.025708048256266852	2.597126188240728
28	11.009280061042743	4.718078698989674	-1.7678210055377543	0.8249748508540622	0.0663871056614399	-0.14457583129262544	-0.025625948611910573	2.689880694963611
29	10.994301057623737	4.643038972374249	-1.7717998241481092	0.8311325540924478	0.06075401994013363	-0.14695275351542886	-0.025602185233973264	2.782635201686494
30	10.97890957150044	4.5674997828066815	-1.7758751944051383	0.8367677632434259	0.05560368926230703	-0.1493274715778336	-0.025635914989838547	2.875389708409377
31	10.963103920787127	4.491512208355203	-1.7800454877911414	0.8419252560129226	0.05089149289642331	-0.15170531822710553	-0.025725718018684455	2.96814421513226
32	10.946882146085377	4.415123262819886	-1.7843093290808731	0.8466456713329203	0.0465764672067655	-0.15409149451202028	-0.025869667640391093	3.060898721855143
33	10.930242033674721	4.338376280961151	-1.7886655895958816	0.8509658485735775	0.042620953432882545	-0.15649102277308935	-0.026065388678315288	3.153653228578026
34	10.91318113572144	4.2613112726761635	-1.7931133783972213	0.8549191340853025	0.03899027435662667	-0.15890870504248636	-0.026310105363925116	3.246407735300909
35	10.895696788299446	4.183965249064201	-1.797652031665829	0.8585356577502404	0.03565243703164952	-0.16134908588734395	-0.02660067988388628	3.339162242023792
36	10.877786127931667	4.106372523073827	-1.8022811004790493	0.8618425819605788	0.03257785899432194	-0.16381641882846681	-0.026933642533909476	3.431916748746675
37	10.859446107288127	4.028564987199606	-1.8070003371524928	0.864864325201684	0.02973911559570594	-0.1663146355559497	-0.027305214358206566	3.524671255469558
38	10.840673510617096	3.950572370491741	-1.8118096802790902	0.8676227621991377	0.027110706293209653	-0.16884731724470733	-0.027711323078571444	3.617425762192441
39	10.82146496943714	3.8724224769566793	-1.8167092385622057	0.8701374023882726	0.0246688379209669	-0.1714176673474983	-0.02814761305265841	3.710180268915324
40	10.801816978979934	3.794141407258439	-1.8216992735071516	0.872425548281058	0.02239122311970868	-0.17402848531162382	-0.028609449946991907	3.802934775638207
41	10.781725915845234	3.7157537654776953	-1.8267801810054825	0.874502435136448	0.020256892253413004	-0.17668214072906968	-0.029091920766490198	3.89568928236109
42	10.761188057309555	3.637282852546914	-1.8319524718190254	0.8763813531851514	0.018246017271616358	-0.17938054748938626	-0.029589829848881196	3.988443789083973
43	10.740199602718228	3.5587508478537973	-1.837216750945721	0.8780737535168369	0.016339746094616935	-0.18212513756103285	-0.03009769140941181	4.081198295806856
44	10.71875669738565	3.480178980390665	-1.8425736958269516	0.87958933860582	0.01452004620498575	-0.18491683408120999	-0.030609719208837517	4.173952802529739
45	10.696855459430072	3.4015876907231455	-1.8480240333361257	0.8809361383291566	0.012769556223668535	-0.1877560234873512	-0.031119813916022615	4.266707309252623
46	10.674492009976655	3.3229967849565565	-1.853568515470849	0.8821205722177529	0.011071444333835338	-0.19064252647643937	-0.03162154874577156	4.359461815975506
47	10.65166250717485	3.2444255817918464	-1.8592078936561287	0.8831474985756476	0.009409272490385766	-0.19357556763216655	-0.03210815397303694	4.45221632269839
48	10.628363184493201	3.1658930536840035	-1.8649428915538224	0.8840202510041143	0.007766865419057202	-0.1965537436157175	-0.032572500956623764	4.544970829421273
49	10.604590393775444	3.087417963043838	-1.8707741762641443	0.884740662774842	0.006128183466423343	-0.19957498987467934	-0.03300708634916571	4.637725336144157
50	10.58034065356608	3.009018994358345	-1.8767023277987251	0.8853090794093775	0.004477198410909489	-0.20263654588735536	-0.033404017225674945	4.73047984286704
51	10.555610703240527	2.9307148830450056	-1.8827278067018565	0.8857243597394819	0.002797771385572632	-0.20573491902768506	-0.033754997930445466	4.8232343495899235
52	10.530397563504057	2.8525245418010146	-1.8888509196975498	0.8859838656442744	0.0010735320956021172	-0.20886584721015503	-0.03405131952148246	4.915988856312807
53	10.504698603854207	2.7744671851593368	-1.8950717832454558	0.8860834405842535	-0.0007122414629935767	-0.21202426055563298	-0.03428385278270923	5.00874336303569
54	10.478511617632588	2.6965624529196175	-1.9013902848991697	0.8860173769786862	-0.002576743562766819	-0.21520424240905264	-0.03444304587649893	5.101497869758574
55	10.451834905323054	2.6188305330834147	-1.9078060423767496	0.8857783724005708	-0.004537762357259766	-0.2183989901393605	-0.034518927821805476	5.194252376481457
56	10.424667366783238	2.5412922848903334	-1.9143183602762428	0.8853574744914979	-0.006613803328270211	-0.22160077626207442	-0.034501119105159316	5.287006883204341
57	10.397008603124428	2.463969362524939	-1.9209261843996341	0.8847440144262226	-0.008824215369000002	-0.2248009105460605	-0.034378850861418356	5.379761389927224
58	10.368859028979657	2.386884340044708	-1.9276280536879287	0.8839255286824551	-0.011189320337556785	-0.2279897038994105	-0.03414099419626313	5.4725158966501075
59	10.340219995920275	2.3100608380677783	-1.9344220498192102	0.8828876687939814	-0.013730546964960283	-0.2311564349751133	-0.033776101360241985	5.565270403372991
60	10.311093927796291	2.2335236527574844	-1.941305744581578	0.8816140986832118	-0.016470570070215906	-0.23428932059580423	-0.03327246062130751	5.658024910095874
