	x	y	theta	v	a	sigma	omega	t
0	7008600719.29408	-8722360256.93465	-0.608460107239745	2.8788397905403142e-05	0.018417532780803735	0.5531398715012903	0.06815899128205558	2.000000019999991
1	7008600719.294127	-8722360256.934683	-0.6084474108631003	0.03686385432786337	-0.07770823151956094	0.6894578554285807	-0.1660538189587594	4.000000039999982
2	7008600719.354624	-8722360256.976826	-0.5867392065754381	-0.11855261026542246	-0.0196051301908056	0.357350214189987	-0.07070992963140074	6.000000059999973
3	7008600719.157174	-8722360256.845552	-0.6183572434111718	-0.15776287103913608	0.023847224835298917	0.2159303535129876	-0.002668458964369824	8.000000079999964
4	7008600718.900073	-8722360256.662643	-0.643075319728696	-0.11006842089159397	0.02600604603493117	0.21059343553087878	-0.013301925558645386	10.000000099999955
5	7008600718.723907	-8722360256.530636	-0.6598814247801996	-0.058056328301610935	0.025284260328917795	0.18398958414754962	-0.012242809389179815	12.000000119999946
6	7008600718.632171	-8722360256.459455	-0.6675985306261897	-0.007487807138090363	0.015216731660151696	0.15950396512433393	-0.02013522468303784	14.000000139999937
7	7008600718.620411	-8722360256.450184	-0.6684589360910841	0.022945656486547526	0.0021762885317532224	0.11923351535555393	-0.02921391568408668	16.000000159999928
8	7008600718.6564245	-8722360256.478626	-0.6664954142915105	0.02729823359357972	0.0016745523768218723	0.060805683403102516	-0.03660010061596828	18.00000017999992
9	7008600718.699337	-8722360256.51238	-0.6653083167813637	0.0306473383807145	0.002571074190411077	-0.012394518560835732	-0.0569019724606136	20.00000019999991
10	7008600718.74756	-8722360256.550219	-0.6655796585393853	0.03578948681295812	-0.00035375081468846	-0.12619846462010187	-0.1643927711093593	22.0000002199999
11	7008600718.803861	-8722360256.59442	-0.6688230222204558	0.03508198517650619	0.07343707029538302	-0.4549840101266744	0.1903523453671484	24.000000239999892
12	7008600718.858908	-8722360256.637926	-0.6810820948399501	0.18195612723601295	0.05740629093909637	-0.07427931558533236	0.12295966956538584	26.000000259999883
13	7008600719.141628	-8722360256.867058	-0.6907538725094085	0.296768710262331	-0.013767164234998965	0.1716400260046316	-0.0602850548537222	28.000000279999874
14	7008600719.599107	-8722360257.24521	-0.6540084685332922	0.2692343815169899	-0.020591729232743508	0.051069915091486645	-0.005095570675853301	30.000000299999865
15	7008600720.0264635	-8722360257.5728	-0.6441786518266966	0.22805092263966847	-0.023696289100493463	0.040878773637868675	-0.000857268424516457	32.000000319999856
16	7008600720.39116	-8722360257.846708	-0.6375160529397328	0.180658343964756	-0.02822016959430783	0.039164236771690404	-0.007120820666658219	34.00000033999984
