	x	y	theta	v	a	sigma	omega	t
0	-16.318407960199	-2.2636815920398	1.06108913266801	0.00010000996870002395	1.0000000091511985	0.4930294325889621	-0.023420435615989298	0.03687836266504028
1	-16.3184890710511	-2.2636783726033247	1.061089840391876	0.12759736023925197	1.0000000091511656	0.4921657252705433	-0.49998933613434504	0.07375672533008056
2	-16.316276079966148	-2.2595709278767733	1.0619909143187614	0.16447652918526737	1.0000000091511496	0.4737269372039233	-0.49999473863271654	0.11063508799512084
3	-16.31340432854257	-2.2542736533262597	1.06310149431035	0.2013554366796539	1.0000000091511483	0.45528794990200383	-0.4999963367290222	0.1475134506601611
4	-16.309877346861814	-2.247784611233947	1.0643999070107182	0.23823432862109445	1.000000009151158	0.43684890366490486	-0.4999969139148372	0.18439181332520138
5	-16.305699276456963	-2.2401015409249814	1.0658650363660451	0.2751133507139136	1.000000009151176	0.4184098361421354	-0.4999968982681253	0.22127017599024165
6	-16.300874875467024	-2.2312219197779855	1.0674762746764677	0.3119929016079137	1.0000000091511985	0.39997076919639113	-0.4999959208621911	0.2581485386552819
7	-16.295411270824303	-2.2211430109500983	1.0692134790854941	0.42621266189344453	1.0000000091472367	0.38153173829578146	0.40482423530801814	0.2950269013203222
8	-16.288040564865838	-2.2073610911320944	1.0714655908427524	0.4630910316178614	1.0000000091432557	0.3964609932609957	0.4999977822896884	0.3319052639853625
9	-16.280054267419025	-2.192368225478237	1.0740189273245238	0.49996939798083223	1.0000000091392642	0.4149000928080148	0.49999913950956765	0.3687836266504028
10	-16.27148110100067	-2.1761589091318485	1.0769194267960491	0.5368477632247792	1.0000000091352692	0.43333924240711813	0.49999954605161673	0.4056619893154431
11	-16.26231015602284	-2.1587266785662464	1.0801908369107722	0.573726127910197	1.0000000091224548	0.45177840699888	0.499999729502039	0.4425403519804834
12	-16.252589213453813	-2.1397932617604147	1.0838576103240085	0.6106044918514089	1.0000000090755734	0.470217578356068	0.49999980927330767	0.4794187146455237
13	-16.24204386405849	-2.119097116872269	1.0879449632093179	0.6474828552174576	1.0000000090234331	0.48865675265516495	0.49999985333587366	0.516297077310564
14	-16.230947979376353	-2.096946765810455	1.0924789380580728	0.684361218437779	1.000000008965093	0.5070959285792918	0.49999988087020497	0.5531754399756043
15	-16.21932208809053	-2.0731134676413947	1.0974864714000083	0.7212395815903079	1.0000000088993715	0.525535105518912	0.4999998993324754	0.5900538026406446
16	-16.2071885182616	-2.047582038072965	1.1029954669707058	0.7581179447026789	1.0000000088247678	0.5439742831394592	0.49999991220958795	0.6269321653056849
17	-16.19457235851534	-2.0201238746324317	1.1090348749584322	0.7949963077876833	1.0000000087393426	0.5624134612349563	0.4999999213097857	0.6638105279707252
18	-16.181501236876645	-1.9908965778621124	1.1156347780217488	0.8318746708521234	1.0000000086405463	0.5808526396661097	0.49999992762538864	0.7006888906357654
19	-16.168005771152416	-1.9596813839680356	1.1228264848579184	0.8687530338998755	1.0000000085249596	0.5992918183302182	0.49999993168214724	0.7375672533008057
