	x	y	theta	v	a	sigma	omega	t
0	-11.39303483	-14.75124378	0.379494744	6.921551172374152e-10	0.9794176736938036	-0.3236354875815699	-0.004840138922321541	-4.16624795656267e-10
1	-11.37881182089078	-14.740434986818583	0.3733154127428632	2.841052401992838e-10	0.9793443185772944	-0.3236354875795534	0.010080450090281926	-8.33249591312534e-10
2	-11.364666673824992	-14.729959924397415	0.36730737775656697	-1.2391407527785195e-10	0.9792309578363443	-0.32363548758375316	0.009737561237035995	-1.249874386968801e-09
3	-11.350664447313681	-14.719892371472051	0.3615135824506086	-5.318861618594664e-10	0.9686553483710822	-0.3236354875878101	0.04724007744820324	-1.666499182625068e-09
4	-11.336650057720144	-14.710416161975498	0.3559374157863317	-9.354521873092162e-10	0.9495368590849828	-0.32363548760749145	0.11412037097734873	-2.083123978281335e-09
5	-11.321760494100896	-14.702016039706505	0.350562375330835	-1.331052976067883e-09	0.9788318817497564	-0.3236354876550368	0.3151560083082908	-2.499748773937602e-09
6	-11.302258643014914	-14.695514388681039	0.34535598917910426	-1.7388587976593723e-09	0.8934589070814284	-0.3236354877863386	0.06308649621376712	-2.916373569593869e-09
7	-11.273685386577402	-14.684388698008535	0.3402949234732653	-2.1110961211268003e-09	0.8064284006036507	-0.323635487812622	0.4118973787862886	-3.332998365250136e-09
8	-11.241064472417072	-14.659079646325303	0.33532994228837126	-2.4470743776189837e-09	0.8063128972444699	-0.3236354879842287	0.4308233456211391	-3.749623160906403e-09
9	-11.200148914697902	-14.642966250604443	0.3303762691002029	-2.7830045125498538e-09	0.9781745824411867	-0.3236354881637204	0.4443239724888242	-4.16624795656267e-09
10	-11.154270490214543	-14.631450235696596	0.32536867398313907	-3.1905364869591793e-09	0.977940971480245	-0.32363548834883676	0.4378642697534053	-4.582872752218937e-09
11	-11.10115051174944	-14.6230632966661	0.3202580894298764	-3.5979711332519894e-09	0.18079892924809546	-0.3236354885312619	0.14785957537159597	-4.999497547875204e-09
12	-11.04453543021423	-14.59650355338823	0.31501271218924354	-3.673296639093231e-09	-0.1749450020421024	-0.32363548859286384	0.28756163591897915	-5.416122343531471e-09
13	-10.968644050095698	-14.585967024764264	0.30958048740292626	-3.6004104022571895e-09	-0.46183233259282236	-0.3236354887126692	0.4601799407563781	-5.832747139187738e-09
14	-10.890601450248667	-14.578146075412157	0.3038851076079496	-3.4079997899565167e-09	-0.6342257670981429	-0.3236354889043916	0.45938431492190773	-6.249371934844005e-09
15	-10.759418522968412	-14.56909303138324	0.29787622861163143	-3.143765798234947e-09	-0.728230459562205	-0.3236354890957825	0.4550635606731213	-6.665996730500272e-09
16	-10.73134606332399	-14.551022189958422	0.2915797491250542	-2.8403671207270576e-09	-0.7846259193069053	-0.3236354892853732	0.4471065226341845	-7.082621526156539e-09
17	-10.698807891226227	-14.536802713321315	0.285011306511634	-2.5134726963291784e-09	-0.8146118241844588	-0.3236354894716489	0.43573447117173997	-7.499246321812806e-09
18	-10.657180736945255	-14.528895526605199	0.2781775741911825	-2.1740854004409887e-09	-0.8325361802040901	-0.3236354896531867	0.4216151656754832	-7.915871117469073e-09
19	-10.604618392219807	-14.521206139081196	0.27110494608152647	-1.8272303733904358e-09	-0.8444238761890547	-0.323635489828842	0.40518247342392816	-8.33249591312534e-09
20	-10.544895091485568	-14.515086743383533	0.26381816785354767	-1.4754226374305494e-09	-0.8547605588338204	-0.32363548999765107	0.26633056100676694	-8.749120708781607e-09
21	-10.493186031994362	-14.510215087398274	0.2563222507302121	-1.1193083831768078e-09	-0.8654943167140533	-0.323635490108611	0.3143909313100184	-9.165745504437874e-09
22	-10.473170045572775	-14.504801971342127	0.24854634832020436	-7.58722179239843e-10	-0.8832624890503036	-0.32363549023959404	0.020151089522921578	-9.582370300094141e-09
23	-10.451357331944202	-14.497524750150959	0.23997495740289482	-3.907333141337299e-10	-0.9378546527037047	-0.3236354902479895	0.01137823287194296	-9.998995095750408e-09
24	-10.429306017979595	-14.491379429805548	0.22646372430233125	0.0	0.0	-0.3236354902527299	0.0	-1.0415619891406675e-08
25	-10.429306017979595	-14.491379429805548	0.22646372429377604	-9.969967810228182e-09	-1.000000009798918	0.7459757983692118	0.022838312731539176	0.17620438285972975
26	-10.429306019735389	-14.495375306920725	0.17440077693566167	-0.5091268287082409	-1.0000000097651351	0.7500000094075053	8.664108819473413e-10	0.35240877613507937
27	-10.517655559261785	-14.510941676515026	0.14455291583542115	-0.6853312239314887	-1.000000009717689	0.7500000095601707	-1.987061391831747e-09	0.528613169410429
28	-10.6371544711653	-14.528336922840758	0.019323767505851724	-0.8615356190215876	-1.000000009649831	0.7500000092100416	-0.5000000060089326	0.7048175626857787
29	-10.78893249027182	-14.531270211075295	-0.03118418705216801	-1.0377400140579929	-1.0000000095482837	0.661897811509987	-0.5000000085840656	0.8810219559611283
30	-10.97169793839696	-14.525568970940318	-0.0820666974834935	-1.2139444090551326	-1.0000000093777464	0.5737956133494916	-0.5000000091204967	1.057226349236478
31	-11.184880370678567	-14.508034410292792	-0.1314427401889834	-1.390148804008452	-1.0000000090277597	0.48569341508765	-0.5000000093500759	1.2334307425118276
32	-11.42771771497555	-14.475930100204334	-0.17762191047488854	-1.5663531988898438	-1.0000000078844908	0.39759121677820536	-0.5000000094759939	1.4096351357871773
33	-11.699373654415172	-14.42716412320182	-0.21901739352543784	-1.7425575935612723	-1.0000000070555635	0.3094890184389299	-0.5000000095505761	1.585839529062527
34	-11.999085055299373	-14.360451990194075	-0.2540825402544261	-1.9187619880847053	-1.000000005445362	0.2213868200787603	-0.500000009596577	1.7620439223378765
35	-12.326324597874285	-14.275469450631363	-0.2812600136542027	-2.0949663823226863	-1.0000000007286614	0.1332846217031294	-0.5000000096236418	1.9382483156132262
36	-12.680961972579128	-14.17300796715479	-0.2989365932817491	-2.271170775727967	-0.7493721747193808	0.04518242331674017	-0.5000000096355118	2.114452708888576
37	-13.063403885600733	-14.055150280837964	-0.3053986934296929	-2.403213445111825	1.0000000007938379	-0.04291977507495232	-0.5000000096322571	2.2906571021639257
38	-13.467266101928466	-13.927828076350485	-0.2989037515278315	-2.2270090516950494	1.000000005494892	-0.13102197346514774	-0.5000000096146753	2.466861495439275
39	-13.84227542780972	-13.812274386804296	-0.2804357472895761	-2.050804657448306	1.0000000070897144	-0.2191241718477902	-0.5000000095812828	2.6430658887146246
40	-14.189519632130427	-13.712258970966733	-0.25169466167397736	-1.8746002629187979	1.0000000079043962	-0.3072263702179609	-0.5000000095263198	2.819270281989974
41	-14.509424860574171	-13.629996026942171	-0.21426644842979312	-1.698395868243796	1.0000000084040985	-0.39532856857091	-0.5000000094361998	2.9954746752653234
