	x	y	theta	v	a	sigma	omega	t
0	1.17953879144713	5.65298514028592	2.3100788895565363	-9.99909110029398e-09	-1.0000000099731614	-0.7485862008534965	-0.040908870532882446	0.03455841616109874
1	1.1795387916809426	5.652985140029778	2.3100788896712134	-0.034558426550202435	-1.000000009972601	-0.7499999466260518	-9.083016538255291e-07	0.06911683232219748
2	1.1803434503294936	5.652102620966395	2.3104762436286794	-0.06911684307826142	-1.0000000099720165	-0.7499999780155183	-2.9943472314577554e-07	0.10367524848329622
3	1.181953468609963	5.650338222704187	2.3112709514783596	-0.10367525959867356	-1.0000000099714066	-0.7499999883635081	-1.4780526232875314e-07	0.13823366464439496
4	1.184370598422045	5.647693545516084	2.3124630132198902	-0.13823367611525883	-1.0000000099707695	-0.7499999934714239	0.38316329810386723	0.1727920808054937
5	1.1875976392934435	5.644171153679363	2.314052428853017	-0.1727920926295397	-1.0000000099701039	-0.7367584767578913	0.49999960735207877	0.2073504969665924
6	1.1916384334063281	5.63977458089296	2.3159870902946476	-0.20735050914227593	-1.000000009969407	-0.719479282246632	0.4999998210008445	0.24190891312769114
7	1.1964975842692525	5.634508084550584	2.3182293086513894	-0.24190892565390038	-1.0000000099686774	-0.7022000803520098	0.49999989038351195	0.27646732928878986
8	1.2021803560481643	5.628376565451872	2.320755387794391	-0.276467342164683	-1.0000000099679125	-0.6849208760596321	0.49999992402391275	0.3110257454498886
9	1.2086926329670893	5.621385543294243	2.32354261763227	-0.3110257586748029	-1.0000000099671094	-0.6676416706046955	0.4999999435364891	0.3455841616109873
10	1.2160408372685827	5.6135410940362735	2.3265691916922253	-0.345584175184385	-1.0000000099662654	-0.650362464475435	0.49999995608361053	0.38014257777208604
11	1.224231851038104	5.60484979019871	2.3298141321435213	-0.38014259169351955	-1.000000009965377	-0.6330832579125656	0.4999999647107511	0.41470099393318477
12	1.2332729417091777	5.595318643572487	2.3332572214212983	-0.41470100820227374	-1.0000000099644408	-0.6158040510515558	0.49999997092578535	0.4492594100942835
13	1.243171691074001	5.584955049875262	2.33687893972026	-0.4492594247106988	-1.0000000099634527	-0.598524843975764	0.49999997555677533	0.4838178262553822
14	1.25393592763165	5.5737667349607145	2.3406604077185866	-0.4838178412188343	-1.0000000099624085	-0.5812456367399323	0.49999997909394156	0.518376242416481
15	1.2655736621129943	5.561761702239522	2.3445833339699855	-0.5183762577267114	-1.000000009961303	-0.5639664293818618	0.4999999818444675	0.5529346585775797
16	1.2780930260277217	5.548948181018697	2.3486299664685273	-0.5529346742343549	-1.0000000099601305	-0.5466872219287372	0.49999998400951146	0.5874930747386785
17	1.2915022130843552	5.535334575507721	2.3527830479486185	-0.5874930907417845	-1.000000009958885	-0.5294080144007919	0.4999999857254173	0.6220514908997773
18	1.3058094233387958	5.520929414276498	2.357025774532395	-0.6220515072490161	-1.0000000099575594	-0.5121288068135476	0.4999999870870833	0.6566099070608761
19	1.3210228099306485	5.505741299982264	2.3613417573802007	-0.6566099237560624	-1.0000000099561455	-0.49484959917924604	0.49999998816184826	0.6911683232219749
20	1.3371504282694207	5.489778859210757	2.3657149870375673	-0.6911683402629334	-1.0000000099546342	-0.4775703915078022	0.4999999889980587	0.7257267393830736
21	1.3542001875345675	5.4730506923017925	2.370129800204986	-0.7257267567696368	-1.000000009953015	-0.46029118380746026	0.4999999896305111	0.7602851555441724
22	1.372179804354322	5.455565323051227	2.3745708486855412	-0.7602851732761788	-1.0000000099512765	-0.4430119760852616	0.499999990083979	0.7948435717052712
23	1.3910967585283105	5.437331148200561	2.379023070290588	-0.7948435897825634	-1.000000009949404	-0.4257327683473918	0.49999999037551596	0.82940198786637
24	1.4109582506580893	5.418356386642447	2.3834716615057108	-0.8294020062887933	-1.000000009947382	-0.40845356059944693	0.49999999051594174	0.8639604040274688
25	1.4317711615480162	5.398649028285455	2.3879020517385214	-0.8639604227948697	-1.0000000099451916	-0.39117435284664914	0.4999999905107506	0.8985188201885675
26	1.453542013236261	5.378216782534748	2.3922998789868464	-0.8985188393007923	-1.0000000099428108	-0.37389514509403077	0.49999999036058057	0.9330772363496663
27	1.4762769315123128	5.35706702635726	2.396650966780775	-0.9330772558065596	-1.0000000099402138	-0.356615937346602	0.49999999006131357	0.9676356525107651
28	1.4999816097730492	5.335206751910462	2.4009413022651778	-0.9676356723121685	-1.0000000099373698	-0.33933672960951555	0.49999998960382697	1.0021940686718638
29	1.5246612740643437	5.312642513723388	2.4051570153008495	-1.0021940888176142	-1.0000000099342414	-0.32205752188823905	0.49999998897336817	1.0367524848329626
30	1.5503206491492558	5.289380375427077	2.409284358472614	-1.0367525053228905	-1.0000000099307838	-0.30477831418875034	0.49999998814847735	1.0713109009940613
31	1.5769639254371641	5.265425856039433	2.413309687901639	-1.071310921827989	-1.0000000099269424	-0.28749910651776867	0.49999998709931476	1.1058693171551601
32	1.6045947266006895	5.240783875816618	2.417219444767084	-1.1058693383328992	-1.0000000099226491	-0.27021989888304443	0.49999998578515564	1.140427733316259
33	1.6332160776989806	5.215458701689826	2.4210001374490537	-1.1404277548376083	-1.0000000099178197	-0.2529406912937356	0.49999998415066477	1.1749861494773577
