	x	y	theta	v	a	sigma	omega	t
0	0.430909369305542	13.0066127754093	2.8980191043923362	-9.999149183449248e-09	-1.0000000099940725	0.7432335445550098	0.04411841028331776	0.15337056086863943
1	0.4309093707943341	13.006612775038697	2.8980191038882275	-0.22123361650531215	-1.0000000099936384	0.750000009884795	2.85749962678962e-10	0.30674112173727885
2	0.46383853881326975	12.998429626844592	2.8867299100142407	-0.37460417891953274	-1.0000000099931383	0.7500000099286207	1.1124895698167592e-10	0.4601116826059183
3	0.5194359316238235	12.983944938520155	2.8676144642294523	-0.527974741327015	-1.0000000099925561	0.750000009945683	5.24122890093744e-11	0.6134822434745577
4	0.5973914924379905	12.96203585726488	2.8406727665342912	-0.6813453037321747	-1.000000009991869	0.7500000099537215	2.300157708180544e-11	0.7668528043431971
5	0.6971940927506708	12.931062674477944	2.8059048169289795	-0.8347158661361015	-1.0000000099910462	0.7500000099572492	2.8166400549121903e-12	0.9202233652118366
6	0.818069315253262	12.888890216622125	2.7633106154137197	-0.9880864285392159	-1.000000009990042	0.7500000099576812	-1.644336185295881e-11	1.073593926080476
7	0.9588986433112389	12.83292153548157	2.7128901619887613	-1.1414569909417096	-1.000000009988788	0.7500000099551594	-4.1786571290268194e-11	1.2269644869491154
8	1.1181221073633312	12.760148206190976	2.654643456654467	-1.2948275533436693	-1.0000000099871766	0.7500000099487506	-0.013223245806789687	1.3803350478177547
9	1.293627517598388	12.667222350006593	2.5885704994114573	-1.4481981157451165	-1.0000000099850281	0.7479719533228594	-0.5000000095786039	1.533705608686394
10	1.4826308354254492	12.550556060162435	2.5149712203116352	-1.6015686781460188	-1.0000000099820388	0.6712866714194382	-0.5000000097382407	1.6870761695550334
11	1.6815972405387898	12.40651377714863	2.445285826143307	-1.7549392405462825	-1.0000000099775705	0.594601389491518	-0.5000000097781274	1.8404467304236727
12	1.8880980887566212	12.23388017547612	2.38028075498736	-1.9083098029457042	-1.0000000099701367	0.5179161075574726	-0.5000000097821387	1.993817291292312
13	2.0999773336800147	12.031969511689011	2.3207208723296695	-2.061680365343845	-1.0000000099552793	0.44123082562281135	-0.5000000097630141	2.1471878521609513
14	2.3154947838363618	11.800592443129792	2.2673862187210774	-2.2150509277395765	-1.000000009910713	0.3645455436910872	-0.5000000097176186	2.3005584130295906
15	2.533463401710835	11.540012689209941	2.2210865829438364	-2.3684214901283487	-0.8579125883923477	0.28786026176633267	-0.5000000096290204	2.45392897389823
16	2.753378948299052	11.250902148048318	2.182675381742164	-2.500000024986349	-2.223223354467966e-13	0.21117497985517564	-0.5000000094518136	2.6072995347668693
17	2.9736216109331512	10.937040748100042	2.153319830017017	-2.500000024986383	-1.5257120839138957e-13	0.13448969797120633	-0.500000009073236	2.7606700956355086
18	3.1845571321783903	10.616850156891223	2.134791232658702	-2.5000000249864063	-8.924545824962373e-14	0.05780441614530769	-0.5000000080707893	2.914040656504148
19	3.389524103345394	10.292806410535453	2.126866783308991	-2.50000002498642	-4.0703707049608074e-14	-0.018880865526839093	-0.5000000038660174	3.067411217372787
20	3.591916797521665	9.967148605215622	2.129452598590236	-2.500000024986426	-1.1492630561505822e-14	-0.09556614655409383	-0.35564314283507464	3.2207817782414265
21	3.7951509050459626	9.642015238179166	2.1425792214510673	-2.5000000249864276	-1.070065094229871e-12	-0.15011133483979489	0.49999995759630506	3.374152339110066
22	4.002635283891039	9.319577583186868	2.1632909707448333	-2.5000000249865915	-4.822189575946884e-15	-0.07342606090895344	0.49999983614783966	3.527522899978705
23	4.216752931774244	9.001506142018924	2.1733638976879956	-2.5000000249865924	1.5100490797583337e-16	0.0032591943952686125	0.04880460760080831	3.6808934608473445
24	4.434063573357745	8.685607592044004	2.1729175885386227	-2.5000000249865924	1.1321564361648359e-15	0.010744384435978447	-0.0701122436338714	3.834264021715984
