	x	y	theta	v	a	sigma	omega	t
0	-8.85572139303482	0.621890547263682	-0.98971402799757	0.00010000999908884613	1.0000000099891848	0.6826169626037785	-0.052486913224018515	0.08726247830183514
1	-8.855716602465606	0.6218832525333765	-0.9897114940195003	0.08736248919688892	1.0000000099887836	0.6780368244776137	-0.49999968804935	0.1745249566036703
2	-8.851531844650577	0.615511042870387	-0.9875186048535598	0.17462496838266642	1.0000000099883517	0.6344056125482826	-0.49999989288634744	0.26178743490550543
3	-8.84313920864061	0.6027922917885632	-0.9835137634240776	0.26188744756423454	1.0000000099878854	0.5907743827443674	-0.49999994503409606	0.3490499132073406
4	-8.830476368766988	0.5837683672346262	-0.9780398477073707	0.34914992674363815	1.0000000099873805	0.5471431483899103	-0.49999996607855934	0.4363123915091757
5	-8.813455613900302	0.5584983472467661	-0.9714111523799819	0.4364124059217085	1.0000000099868318	0.5035119121990611	-0.4999999764643878	0.5235748698110109
6	-8.791971986016456	0.5270543484046672	-0.9639188249415098	0.5236748850988633	1.0000000099862334	0.4598806751019185	-0.49999998207419827	0.610837348112846
7	-8.76591064772984	0.4895171956456778	-0.955835319627755	0.6109373642753408	1.000000009985578	0.41624943751525	-0.49999998509507687	0.6980998264146812
8	-8.735153585702136	0.4459722450455824	-0.9474181019120802	0.698199843451288	1.0000000099848572	0.37261819966497206	-0.4999999864413452	0.7853623047165164
9	-8.699585747265461	0.3965052318997201	-0.9389127786073913	0.7854623226268009	1.0000000099840607	0.32898696169721553	-0.4999999864677799	0.8726247830183516
10	-8.659100701826999	0.3411980616027732	-0.9305557873103985	0.872724801801944	1.0000000099831756	0.28535572372715234	-0.4999999851939377	0.9598872613201868
11	-8.613605916787499	0.28012449505481624	-0.9225767491846709	0.9599872809767614	1.0000000099821862	0.24172448586824788	-0.4999999823230688	1.047149739622022
12	-8.563027739727119	0.21334570692053864	-0.9152005675211656	1.0472497601512827	1.0000000099810733	0.19809324825986271	-0.49999997708364047	1.1344122179238572
13	-8.507316184329241	0.14090571648827555	-0.90864933888305	1.1345122393255267	1.0000000099798119	0.1544620111086832	-0.49999996773195227	1.2216746962256924
14	-8.446449626756227	0.06282670904314026	-0.9031441323907172	1.2217747184995038	1.0000000099783701	0.11083077477355532	-0.4999999500731424	1.3089371745275276
15	-8.380439531815862	-0.02089571777659275	-0.8989066847738273	1.3090371976732162	1.0000000099767063	0.06719953997937905	-0.4999999122949868	1.3961996528293628
