	x	y	theta	v	a	sigma	omega	t
0	-0.547263681592035	15.1990049751244	-1.78946527266884	0.00010000999875620716	1.000000009977546	-0.6428409737520404	0.013298415992130734	0.056739012372423715
1	-0.5472649125574209	15.19899943578037	-1.789466790526473	0.09326726419503727	1.0000000099769866	-0.6420864347619619	0.4999989425855932	0.11347802474484743
2	-0.5484128930522564	15.193833560581073	-1.7908800885210088	0.1500062771853266	1.000000009976399	-0.6137169885723989	0.49999957966931213	0.17021703711727115
3	-0.5502709864940531	15.185527649993128	-1.7930214658713066	0.20674529014936563	1.0000000099757806	-0.5853475062353348	0.4999997638156524	0.22695604948969486
4	-0.5528564007948676	15.174085586530444	-1.7957984088104988	0.2634843031046249	1.0000000099751294	-0.5569780134499894	0.4999998447028697	0.28369506186211857
5	-0.5561918353600247	15.159512578384335	-1.7991234007030934	0.32022331605547033	1.0000000099744422	-0.5286085160751829	0.49999988772929993	0.3404340742345423
6	-0.5603043932433522	15.141814978267062	-1.8029132875199287	0.376962329003647	1.000000009973716	-0.5002390162590992	0.4999999133238376	0.39717308660696604
7	-0.565224558968229	15.121000112692208	-1.8070887208505302	0.43370134195002613	1.0000000099729476	-0.47186951499080654	0.499999929655378	0.4539120989793898
8	-0.5709852333198108	15.097076113164663	-1.8115736659373194	0.49044035489510424	1.0000000099721331	-0.4435000127958783	0.4999999405338981	0.5106511113518135
9	-0.5776208175038439	15.07005174281216	-1.816294964381853	0.5471793678391904	1.0000000099712678	-0.4151305099837135	0.4999999479304175	0.5673901237242372
10	-0.5851663399627722	15.039936213685445	-1.8211819428999654	0.6039183807824896	1.0000000099703474	-0.38676100675187736	0.49999995293842575	0.624129136096661
11	-0.593656619859698	15.006738991366502	-1.8261660608918664	0.6606573937251441	1.000000009969366	-0.35839150323589175	0.4999999561893059	0.6808681484690847
12	-0.6031254618028891	14.970469584717774	-1.8311805907157177	0.7173964066672559	1.0000000099683175	-0.3300219995354543	0.4999999580479663	0.7376071608415085
13	-0.6136048768040463	14.931137319630226	-1.836160325463151	0.7741354196089005	1.0000000099671946	-0.30165249572955827	0.4999999587085235	0.7943461732139322
14	-0.6251243247568311	14.88875109652475	-1.8410413097743574	0.8308744325501344	1.0000000099659894	-0.2732829918861829	0.499999958212635	0.8510851855863559
15	-0.6377099739010935	14.843319132162474	-1.8457605898313263	0.8876134454910005	1.000000009964692	-0.24491348807094374	0.49999995657177104	0.9078241979587797
16	-0.6513839728142873	14.794848687052644	-1.8502559791559452	0.9443524584315318	1.0000000099632917	-0.2165439843488056	0.4999999536308533	0.9645632103312034
17	-0.6661637304550408	14.743345780435233	-1.854465837234668	1.0010914713717534	1.0000000099617758	-0.1881744807935323	0.4999999490615884	1.021302222703627
18	-0.6820611996840971	14.68881489548072	-1.8583288583094741	1.0578304843116837	1.0000000099601292	-0.15980497749751466	0.4999999423370228	1.0780412350760507
19	-0.6990821595135546	14.63125867801069	-1.8617838679272667	1.114569497251337	1.0000000099583342	-0.1314354745830423	0.4999999325241104	1.1347802474484743
20	-0.7172254910947204	14.570677632719423	-1.8647696250367531	1.171308510190722	1.0000000099563697	-0.10306597222534501	0.49999991793961246	1.191519259820898
21	-0.736482442156049	14.507069821587036	-1.8672246275705615	1.2280475231298442	1.0000000099542108	-0.07469647069515783	0.49999989530347655	1.2482582721933215
22	-0.7568358742538672	14.44043056993932	-1.8690869195562347	1.284786536068705	1.0000000099518271	-0.04632697044932277	0.4999998561834582	1.3049972845657452
23	-0.7782594868087713	14.370752186448943	-1.8702938978674135	1.341525549007303	1.0000000099491815	-0.017957472423119028	0.4999997772587421	1.3617362969381688
24	-0.8007170114796487	14.29802370431086	-1.8707821167617738	1.3982645619456324	1.000000009946228	0.010412021124974151	0.49999954044621403	1.4184753093105924
25	-0.8241613699870616	14.22223065188746	-1.8704870883600846	1.455003574883684	1.0000000099429103	0.03878150123655827	0.29946163111832524	1.475214321683016
26	-0.848533788052664	14.143354862335444	-1.8693430773053987	1.511742587821444	1.0000000099391557	0.05577265842974768	-0.499999535317086	1.5319533340554397
27	-0.8737628576977563	14.061374333133024	-1.867632772305113	1.5684816007588944	1.000000009934873	0.027403178609185265	-0.4999997799031605	1.5886923464278633
28	-0.8997933172515881	13.976272250503762	-1.8667615823918815	1.62522061369601	1.0000000099299418	-0.0009663150889495055	-0.499999861573482	1.645431358800287
29	-0.926688582973324	13.888068179574791	-1.8667934064060356	1.681959626632759	1.000000009924203	-0.02933581342097786	-0.4999999020500909	1.7021703711727105
